Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2,1,1,Nursing,1,1,156.0,1,1,1,9,10,135.5,0,0,0,1,0,0,18,0,0,8,8,7,13.9,0,0,8,8,7,13.9,0,12.7,3.7,-1.7,Graduate
1,1,1,Nursing,1,1,132.0,1,38,37,9,7,122.0,1,0,0,1,0,1,20,0,0,8,8,7,13.82,0,0,8,8,7,13.82,0,10.8,1.4,1.74,Graduate
1,53,1,Oral Hygiene,1,42,140.0,1,1,19,4,5,140.0,0,0,0,1,0,1,22,0,1,7,10,6,13.31,0,2,8,10,7,12.88,0,8.9,1.4,3.51,Graduate
1,1,1,Journalism and Communication,1,1,164.0,1,34,1,0,0,163.0,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout
1,17,4,Tourism,1,1,113.0,1,38,19,7,7,107.4,1,0,0,1,0,1,19,0,0,6,6,6,12.17,0,0,6,6,6,12.17,0,12.4,0.5,1.79,Graduate
1,1,1,Tourism,1,1,122.0,1,37,37,9,9,114.3,1,0,0,0,0,1,20,0,0,6,12,4,11.25,0,0,6,12,3,11.33,0,7.6,2.6,0.32,Dropout
1,43,1,Communication Design,1,1,150.0,1,2,3,3,2,140.8,0,0,0,1,0,0,19,0,1,6,6,5,12.4,0,0,6,8,6,12.75,0,10.8,1.4,1.74,Enrolled
1,1,2,Journalism and Communication,1,1,135.0,1,37,37,5,5,126.3,1,1,0,1,0,1,20,0,0,6,6,6,14.67,0,0,6,7,6,14.57,0,8.9,1.4,3.51,Graduate
1,39,1,Veterinary Nursing,1,1,133.1,1,3,19,2,9,110.0,0,0,0,1,0,0,28,0,0,6,15,4,12.0,0,0,6,14,4,12.0,0,11.1,0.6,2.02,Dropout
1,1,2,Veterinary Nursing,1,1,122.0,1,1,1,193,101,126.2,0,0,0,1,0,0,19,0,0,6,8,6,14.0,0,0,6,18,3,12.67,0,12.4,0.5,1.79,Graduate
1,42,1,Agronomy,1,39,140.0,1,19,1,5,5,140.0,0,0,0,1,0,0,22,0,0,6,10,6,12.57,0,0,6,12,4,13.67,0,15.5,2.8,-4.06,Enrolled
1,1,1,Veterinary Nursing,1,1,138.0,1,1,3,9,1,123.0,1,0,0,1,0,0,19,0,1,6,14,6,15.54,0,0,6,9,6,12.62,0,15.5,2.8,-4.06,Graduate
1,1,3,Journalism and Communication,1,1,130.0,1,19,19,5,5,157.0,1,0,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout
1,5,1,Journalism and Communication,1,1,157.0,1,5,43,2,2,149.7,1,0,0,1,0,0,18,0,0,6,6,6,15.0,0,0,6,6,6,14.83,0,8.9,1.4,3.51,Graduate
1,43,1,Journalism and Communication,1,1,140.0,1,2,1,2,3,140.0,1,0,0,1,0,0,22,0,0,5,11,4,12.25,0,0,5,9,5,13.29,0,12.7,3.7,-1.7,Graduate
1,53,1,Veterinary Nursing,1,42,170.0,1,1,19,4,7,170.0,0,0,0,1,0,0,20,0,7,11,13,11,15.69,0,4,9,9,9,15.56,0,8.9,1.4,3.51,Graduate
1,39,1,Equiniculture,0,1,150.0,1,1,37,9,7,130.2,0,0,0,1,0,1,24,0,0,5,7,5,12.29,0,0,5,9,5,12.75,1,16.2,0.3,-0.92,Graduate
1,17,1,Animation and Multimedia Design,1,1,146.0,1,1,38,9,9,135.5,1,0,1,1,0,0,22,0,12,17,19,12,11.83,0,10,17,22,11,11.25,0,11.1,0.6,2.02,Enrolled
1,43,1,Social Service (evening attendance),0,1,120.0,1,38,19,5,4,118.3,0,0,0,1,0,0,20,0,2,6,6,6,12.17,0,0,6,7,5,14.0,0,12.7,3.7,-1.7,Enrolled
1,1,1,Oral Hygiene,1,1,118.0,1,19,38,9,9,116.3,1,0,0,1,0,1,20,0,0,7,10,7,11.89,0,0,8,10,8,11.96,0,12.7,3.7,-1.7,Graduate
2,7,1,Social Service (evening attendance),0,3,120.0,1,38,1,9,9,120.0,0,0,0,0,0,0,35,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
1,1,1,Management (evening attendance),1,1,154.0,1,1,1,5,7,154.7,0,0,0,1,0,1,18,0,0,5,6,5,11.8,0,0,5,5,5,12.6,0,9.4,-0.8,-3.12,Graduate
1,17,2,Social Service,1,1,139.0,1,2,3,3,3,132.7,1,0,0,1,0,0,19,0,0,6,7,6,11.17,0,0,6,9,6,11.67,0,9.4,-0.8,-3.12,Graduate
1,18,1,Nursing,1,1,136.0,1,3,3,3,3,130.8,0,0,0,1,0,0,18,0,0,7,7,7,14.06,0,0,8,9,8,14.6,0,16.2,0.3,-0.92,Graduate
1,1,2,Tourism,1,1,130.0,1,1,38,4,9,122.7,1,0,0,1,0,0,18,0,0,6,10,4,11.75,0,0,6,13,4,10.0,0,7.6,2.6,0.32,Dropout
2,39,1,Social Service,1,19,133.1,1,1,2,4,6,130.0,0,0,0,1,0,0,31,0,0,6,6,6,13.17,0,0,6,8,6,13.0,0,9.4,-0.8,-3.12,Enrolled
1,17,1,Social Service,1,1,133.0,1,19,19,5,7,123.6,0,0,0,1,0,1,19,0,0,6,7,6,13.5,0,0,6,7,6,14.0,0,15.5,2.8,-4.06,Graduate
1,18,1,Nursing,1,1,143.0,1,38,37,4,9,116.5,1,0,0,1,0,1,20,0,0,7,10,7,12.62,0,0,8,8,8,13.06,0,15.5,2.8,-4.06,Graduate
1,17,3,Veterinary Nursing,1,1,117.0,1,19,38,5,7,111.1,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
1,1,3,Nursing,1,1,145.0,1,19,38,9,7,136.3,1,0,0,1,0,1,18,0,0,8,8,7,13.97,0,0,8,8,7,13.97,0,12.7,3.7,-1.7,Graduate
1,1,5,Communication Design,1,1,134.0,1,34,1,5,7,129.8,1,0,0,1,0,0,18,0,0,6,7,2,11.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
2,39,1,Equiniculture,0,1,170.0,1,38,19,4,8,134.7,0,0,0,1,0,0,33,0,0,5,5,5,12.8,0,0,5,6,5,15.33,0,10.8,1.4,1.74,Graduate
1,1,2,Management (evening attendance),1,1,143.0,1,37,37,9,7,131.8,1,0,0,1,0,1,18,0,0,6,8,6,13.57,0,0,6,6,5,12.8,0,12.4,0.5,1.79,Enrolled
1,1,1,Animation and Multimedia Design,1,1,140.0,1,37,37,7,9,126.8,1,0,0,0,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout
1,1,1,Veterinary Nursing,1,1,131.0,1,37,37,9,6,130.7,0,0,1,1,0,0,21,0,0,5,9,2,11.5,0,0,5,13,4,11.0,1,10.8,1.4,1.74,Enrolled
1,17,3,Tourism,1,1,115.0,1,37,19,5,5,109.8,1,0,0,1,0,0,19,0,0,6,8,4,11.25,0,0,6,8,4,12.0,0,10.8,1.4,1.74,Enrolled
1,7,1,Equiniculture,0,3,130.0,1,3,19,2,3,133.9,0,0,0,1,0,0,28,0,0,5,7,5,13.71,0,0,5,7,5,13.14,0,16.2,0.3,-0.92,Graduate
2,39,1,Management,1,1,130.0,1,1,19,9,9,109.9,0,0,0,0,0,0,29,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout
1,44,1,Journalism and Communication,1,39,160.0,1,1,37,3,3,160.0,1,0,1,0,0,0,36,0,2,6,9,6,12.0,0,1,6,8,3,14.67,0,12.4,0.5,1.79,Dropout
1,39,1,Social Service (evening attendance),0,19,133.1,1,37,37,9,7,106.5,0,0,0,1,0,1,32,0,0,6,7,6,12.67,0,0,6,7,6,13.33,0,12.7,3.7,-1.7,Graduate
1,39,1,Nursing,1,1,130.0,1,38,37,5,7,120.0,1,0,0,1,0,1,25,0,0,8,11,7,13.29,3,0,8,11,7,13.29,3,9.4,-0.8,-3.12,Enrolled
2,43,1,Equiniculture,0,1,140.0,1,37,37,3,10,107.8,0,0,0,1,0,0,33,0,8,10,15,8,10.38,0,7,10,13,9,10.44,0,7.6,2.6,0.32,Enrolled
2,43,1,Social Service (evening attendance),0,14,133.1,1,34,34,0,0,100.0,0,0,0,0,0,0,34,0,3,7,13,3,12.0,0,2,7,15,1,13.0,1,9.4,-0.8,-3.12,Dropout
2,39,1,Social Service (evening attendance),0,1,150.0,1,34,34,0,0,112.5,0,0,0,1,0,0,33,0,0,6,10,5,11.4,0,1,6,7,6,11.17,0,7.6,2.6,0.32,Graduate
1,43,1,Equiniculture,0,1,140.0,1,37,38,9,8,135.5,0,0,1,0,0,0,29,0,0,5,15,2,13.25,0,0,5,12,3,12.6,3,16.2,0.3,-0.92,Dropout
1,1,1,Nursing,1,1,145.0,1,1,1,4,10,145.0,0,0,0,1,0,0,18,0,0,7,7,6,13.86,0,0,8,16,0,0.0,1,12.4,0.5,1.79,Dropout
1,1,1,Journalism and Communication,1,1,126.0,1,37,38,7,7,119.0,0,0,0,1,0,1,18,0,0,6,6,6,12.17,0,0,6,7,6,12.14,0,15.5,2.8,-4.06,Graduate
2,7,1,Social Service,1,3,130.0,1,37,19,4,5,130.0,0,0,0,1,0,0,38,0,0,6,17,4,13.75,0,0,6,15,6,14.5,0,16.2,0.3,-0.92,Graduate
1,1,4,Nursing,1,1,135.0,1,38,37,9,8,126.3,1,0,0,1,0,1,19,0,0,7,7,6,15.43,0,0,7,7,6,15.43,0,7.6,2.6,0.32,Graduate
4,39,1,Social Service (evening attendance),0,19,133.1,1,37,37,9,9,113.5,0,0,0,1,0,1,39,0,0,6,6,6,13.83,0,0,6,6,6,15.5,0,11.1,0.6,2.02,Graduate
1,43,1,Equiniculture,0,3,120.0,1,37,37,9,9,120.0,0,0,0,1,0,0,37,0,7,14,21,12,11.83,0,11,12,15,11,11.36,0,12.7,3.7,-1.7,Graduate
1,17,2,Oral Hygiene,1,1,120.0,1,37,37,5,5,111.3,1,0,0,1,0,0,32,0,0,7,7,0,0.0,0,0,8,8,0,0.0,0,16.2,0.3,-0.92,Dropout
1,18,1,Social Service,1,1,147.0,1,38,34,4,0,130.2,0,0,0,1,0,0,18,0,0,1,1,0,0.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
1,43,1,Oral Hygiene,1,1,149.0,1,1,1,4,8,140.2,1,1,0,1,0,0,20,0,1,7,9,7,12.33,0,0,8,8,8,12.62,0,12.7,3.7,-1.7,Enrolled
1,1,5,Communication Design,1,1,124.0,1,37,37,9,9,113.9,1,0,0,1,0,0,20,0,0,6,6,6,11.17,0,0,6,6,6,12.17,0,7.6,2.6,0.32,Graduate
1,17,1,Veterinary Nursing,1,1,133.1,1,37,37,9,9,99.0,1,0,0,1,0,1,23,0,0,6,6,6,14.67,0,0,6,8,6,12.43,0,8.9,1.4,3.51,Graduate
1,1,2,Management,1,1,125.0,1,1,19,4,9,124.0,1,0,0,1,0,0,19,0,0,5,5,5,11.2,0,0,5,11,4,11.75,0,10.8,1.4,1.74,Enrolled
1,1,1,Social Service,1,1,141.0,1,37,38,9,10,138.9,0,0,0,1,0,0,18,0,0,6,9,6,13.71,0,0,6,6,6,14.17,0,13.9,-0.3,0.79,Graduate
1,1,1,Management,1,1,131.0,1,38,19,9,9,130.0,1,0,0,1,1,0,19,0,0,5,5,5,12.8,0,0,5,10,5,11.44,0,10.8,1.4,1.74,Graduate
1,17,4,Journalism and Communication,1,1,118.0,1,1,38,5,7,120.8,1,0,0,1,0,0,20,0,0,6,9,4,13.25,0,0,6,11,5,11.8,0,12.4,0.5,1.79,Graduate
1,1,6,Nursing,1,1,129.0,1,37,19,9,7,127.8,1,0,0,1,0,0,19,0,0,8,10,6,13.78,1,0,8,10,6,13.78,1,9.4,-0.8,-3.12,Dropout
1,17,3,Nursing,1,1,136.0,1,37,38,4,5,126.0,1,0,0,1,0,0,19,0,0,8,8,7,15.11,0,0,8,8,7,15.11,0,10.8,1.4,1.74,Graduate
1,1,2,Social Service,1,1,134.0,1,1,19,4,5,126.0,0,0,0,1,0,0,18,0,0,6,10,4,11.0,0,0,6,8,5,11.2,0,10.8,1.4,1.74,Graduate
1,1,1,Nursing,1,1,153.0,1,38,19,9,5,138.5,1,0,0,1,0,1,20,0,0,8,8,7,15.8,0,0,8,8,7,15.8,0,10.8,1.4,1.74,Graduate
1,1,3,Nursing,1,1,119.0,1,19,37,9,9,119.4,1,0,0,1,0,0,20,0,0,7,7,7,13.78,0,0,8,8,8,15.6,0,12.4,0.5,1.79,Graduate
4,39,1,Nursing,1,1,140.0,1,38,37,7,7,101.5,1,0,0,1,0,0,24,0,0,8,11,7,12.16,0,0,8,11,7,12.16,0,10.8,1.4,1.74,Graduate
4,39,2,Oral Hygiene,1,1,133.1,1,38,37,7,7,101.5,1,0,0,1,0,0,24,0,0,7,0,0,0.0,0,0,7,0,0,0.0,0,10.8,1.4,1.74,Dropout
1,17,2,Journalism and Communication,1,1,130.0,1,2,1,2,7,126.2,1,0,0,1,0,0,20,0,0,6,6,6,14.33,0,0,6,6,6,15.5,0,12.4,0.5,1.79,Graduate
1,1,3,Communication Design,1,1,128.0,1,19,19,3,3,129.8,1,0,0,1,0,0,20,0,0,6,6,6,11.83,0,0,6,6,3,13.33,0,9.4,-0.8,-3.12,Enrolled
1,1,1,Veterinary Nursing,1,1,145.0,1,38,37,3,9,138.4,1,0,0,0,0,0,18,0,0,6,7,6,14.83,0,0,6,8,6,12.5,0,8.9,1.4,3.51,Enrolled
1,1,1,Nursing,1,1,146.0,1,1,37,9,9,129.3,0,0,0,1,0,0,18,0,0,8,8,7,14.2,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,Graduate
1,1,1,Veterinary Nursing,1,1,119.0,1,2,1,4,3,113.1,1,0,0,1,0,0,21,0,0,5,6,5,12.2,0,0,5,5,5,13.2,0,10.8,1.4,1.74,Graduate
1,17,1,Basic Education,1,1,160.0,1,1,38,4,10,144.3,1,0,0,1,0,0,18,0,0,6,10,4,13.0,0,0,6,9,5,13.67,0,9.4,-0.8,-3.12,Graduate
1,17,5,Nursing,1,1,144.0,1,19,1,5,3,141.0,1,0,0,1,0,1,19,0,0,8,8,7,12.49,0,0,8,8,7,12.49,0,12.7,3.7,-1.7,Graduate
1,7,1,Veterinary Nursing,1,40,130.0,1,1,1,4,4,130.0,1,0,0,1,0,0,22,0,0,6,7,6,17.0,0,0,6,7,6,16.29,0,11.1,0.6,2.02,Graduate
1,17,3,Social Service,1,1,122.0,1,19,19,7,7,117.5,1,0,0,1,0,0,19,0,0,6,7,5,10.8,0,0,6,9,6,10.17,0,8.9,1.4,3.51,Graduate
1,1,3,Nursing,1,1,153.0,6,37,37,9,9,131.8,1,0,0,1,0,0,18,1,0,7,7,6,14.72,0,0,7,7,6,14.72,0,7.6,2.6,0.32,Graduate
1,1,1,Veterinary Nursing,1,1,147.0,1,37,19,9,5,133.7,1,0,0,1,0,1,19,0,0,5,10,2,13.5,0,0,5,11,5,11.4,1,10.8,1.4,1.74,Enrolled
1,43,1,Nursing,1,1,121.0,1,38,19,5,5,115.4,1,0,0,1,0,1,24,0,0,8,8,7,11.97,0,0,8,8,7,11.97,0,12.7,3.7,-1.7,Enrolled
1,1,3,Veterinary Nursing,1,1,134.0,1,38,19,9,5,129.1,0,0,0,1,0,0,19,0,0,5,7,3,12.0,0,0,5,7,4,13.5,0,7.6,2.6,0.32,Enrolled
1,1,1,Social Service (evening attendance),0,1,133.0,1,38,38,5,2,135.5,0,0,0,1,0,0,34,0,0,6,7,6,12.33,0,0,6,6,6,11.67,0,10.8,1.4,1.74,Graduate
1,17,5,Veterinary Nursing,1,1,118.0,1,38,38,9,9,112.4,1,0,0,1,0,0,19,0,0,12,22,6,15.31,0,0,10,13,6,13.88,0,15.5,2.8,-4.06,Graduate
1,1,1,Nursing,1,1,137.0,1,37,37,7,9,130.8,1,0,0,1,0,1,18,0,0,7,7,6,12.67,0,0,7,7,6,12.67,0,7.6,2.6,0.32,Graduate
1,1,5,Nursing,1,1,143.0,1,37,37,9,5,131.6,1,0,0,1,0,1,19,0,0,7,10,7,14.37,0,0,8,8,8,14.45,0,15.5,2.8,-4.06,Graduate
1,39,1,Nursing,1,1,123.0,1,19,1,1,1,140.8,0,0,0,1,0,0,25,0,0,8,8,7,12.08,0,0,8,8,7,12.08,0,10.8,1.4,1.74,Graduate
1,44,1,Veterinary Nursing,1,39,140.0,1,3,38,2,9,140.0,1,0,0,1,0,0,21,0,7,12,18,8,12.25,0,4,12,27,8,12.2,0,12.4,0.5,1.79,Enrolled
1,1,1,Tourism,1,1,118.0,1,37,37,7,7,114.2,0,0,0,1,0,0,18,0,0,6,10,5,12.2,0,0,6,10,5,11.6,0,16.2,0.3,-0.92,Enrolled
1,1,1,Social Service,1,1,142.0,1,34,38,4,7,127.3,0,0,0,1,0,1,18,0,0,6,12,4,11.0,0,0,6,9,6,11.5,0,9.4,-0.8,-3.12,Graduate
1,1,1,Social Service (evening attendance),0,1,115.0,1,38,38,9,7,115.0,1,0,0,1,0,0,28,0,0,6,8,5,12.8,0,0,6,8,5,11.0,0,9.4,-0.8,-3.12,Graduate
5,43,1,Nursing,1,1,131.0,1,1,38,5,5,118.8,0,0,0,1,0,1,18,0,0,8,8,7,11.86,0,0,8,8,7,11.86,0,12.7,3.7,-1.7,Graduate
2,39,1,Tourism,1,1,130.0,1,37,37,9,9,125.0,0,0,0,1,0,0,41,0,0,6,8,6,12.29,0,0,6,10,5,13.0,0,8.9,1.4,3.51,Graduate
1,17,2,Basic Education,1,1,133.1,1,37,37,5,0,111.5,0,0,0,1,0,0,18,0,0,6,11,3,12.33,0,0,6,11,4,13.5,0,7.6,2.6,0.32,Dropout
1,17,1,Social Service,1,1,134.0,1,38,19,7,7,124.2,0,0,0,1,0,1,21,0,0,6,11,4,11.25,0,0,6,12,4,11.4,0,15.5,2.8,-4.06,Graduate
4,7,1,Social Service,1,40,130.0,1,34,34,99,99,130.0,0,0,1,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout
1,7,1,Communication Design,1,3,133.1,1,3,5,2,2,120.0,1,0,0,1,0,0,32,0,0,3,3,2,16.0,0,0,3,3,1,16.0,0,7.6,2.6,0.32,Dropout
1,43,1,Social Service (evening attendance),0,12,114.0,1,34,34,0,99,110.0,0,0,0,1,0,0,29,0,0,6,10,6,11.67,0,0,6,7,6,11.0,0,7.6,2.6,0.32,Graduate
1,39,1,Oral Hygiene,1,1,130.0,1,19,38,9,8,113.3,0,0,0,1,0,0,24,0,0,7,15,5,12.4,0,0,8,14,7,12.15,0,12.4,0.5,1.79,Enrolled
1,43,1,Oral Hygiene,1,1,128.0,1,38,38,7,8,123.5,1,0,0,1,0,0,22,0,0,7,14,6,10.74,1,0,8,10,8,11.84,0,12.7,3.7,-1.7,Enrolled
1,1,1,Social Service,1,1,133.1,1,19,1,1,3,101.0,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
2,39,1,Nursing,1,19,133.1,1,37,38,9,10,120.9,1,0,0,1,0,0,39,0,0,7,12,4,12.0,0,0,7,13,4,12.56,0,11.1,0.6,2.02,Dropout
4,39,1,Veterinary Nursing,1,1,140.0,1,37,37,9,9,154.6,0,0,0,0,0,1,44,0,0,6,12,4,12.75,0,0,6,15,2,10.0,0,8.9,1.4,3.51,Enrolled
1,1,1,Management,1,1,117.0,1,37,37,9,9,120.2,1,0,0,1,0,0,20,0,0,5,9,2,10.0,0,0,5,10,2,11.0,0,7.6,2.6,0.32,Enrolled
1,43,3,Nursing,1,1,139.0,1,38,37,9,8,146.5,0,0,0,1,0,0,21,0,11,14,26,12,13.42,1,11,14,26,12,13.42,1,7.6,2.6,0.32,Graduate
1,1,1,Journalism and Communication,1,1,159.0,1,34,26,0,6,160.1,1,0,0,1,0,0,18,0,0,6,6,6,15.17,0,0,6,7,6,14.86,0,7.6,2.6,0.32,Graduate
1,39,1,Agronomy,1,1,140.0,1,37,37,5,5,150.0,0,0,1,1,0,0,34,0,0,6,10,5,13.83,0,0,6,13,5,12.5,0,16.2,0.3,-0.92,Graduate
1,1,3,Veterinary Nursing,1,1,140.0,1,10,19,90,90,135.8,1,0,0,1,0,0,18,0,0,5,6,5,13.33,0,0,5,7,4,14.8,0,7.6,2.6,0.32,Graduate
1,1,1,Animation and Multimedia Design,1,1,135.0,1,19,4,9,2,143.8,1,0,1,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Enrolled
1,1,1,Basic Education,1,1,121.0,1,37,19,6,7,116.8,1,0,0,1,0,0,18,0,0,6,11,3,11.67,0,0,6,11,3,10.67,0,9.4,-0.8,-3.12,Dropout
1,1,5,Veterinary Nursing,1,1,124.0,1,3,19,2,3,113.9,1,0,0,1,0,0,19,0,0,6,12,5,15.0,0,0,6,9,6,13.43,0,16.2,0.3,-0.92,Graduate
1,1,3,Nursing,1,1,131.0,1,37,37,9,9,118.0,1,0,0,1,0,1,18,0,0,8,8,7,13.24,0,0,8,8,7,13.24,0,12.7,3.7,-1.7,Enrolled
1,1,5,Journalism and Communication,1,1,160.0,1,3,1,2,9,150.2,1,0,0,1,0,0,19,0,0,5,13,1,13.0,0,0,5,7,2,12.5,0,12.7,3.7,-1.7,Dropout
1,1,2,Nursing,1,1,120.0,1,3,37,4,7,115.1,1,0,0,1,0,1,19,0,0,7,8,6,13.08,0,0,8,10,7,12.05,0,12.4,0.5,1.79,Graduate
1,1,1,Management (evening attendance),1,1,140.0,1,19,19,5,9,131.3,1,0,0,1,0,1,18,0,0,6,6,6,13.5,0,0,6,9,6,13.67,0,10.8,1.4,1.74,Graduate
1,44,1,Equiniculture,0,39,120.0,1,37,37,7,7,120.0,1,0,0,1,0,1,23,0,2,6,8,5,11.8,0,2,6,8,6,12.33,0,9.4,-0.8,-3.12,Graduate
1,17,2,Tourism,1,1,118.0,22,19,37,9,9,110.3,1,0,0,0,0,0,18,1,0,6,7,5,12.6,0,0,6,6,5,11.8,0,11.1,0.6,2.02,Enrolled
4,43,1,Basic Education,1,1,133.1,100,19,22,90,90,100.0,0,0,0,1,0,0,33,1,0,6,6,6,12.17,0,0,6,9,3,11.0,0,7.6,2.6,0.32,Dropout
1,17,2,Social Service,1,1,111.0,1,19,38,9,9,110.7,1,0,0,1,0,0,19,0,0,6,9,6,12.17,0,0,6,9,6,11.0,0,8.9,1.4,3.51,Graduate
1,43,3,Animation and Multimedia Design,1,1,140.0,1,37,38,7,7,143.4,1,0,0,1,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
1,1,6,Nursing,1,1,125.0,1,19,19,9,9,115.9,0,0,0,1,0,0,18,0,0,7,7,7,13.56,0,0,8,9,8,13.2,0,12.4,0.5,1.79,Graduate
1,18,1,Equiniculture,0,1,133.1,1,38,38,5,5,145.0,0,0,0,1,0,1,21,0,0,5,6,4,12.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,Enrolled
1,17,2,Communication Design,1,1,136.0,1,19,38,4,7,140.9,1,0,0,1,0,0,19,0,0,6,6,6,14.33,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,Graduate
1,1,2,Journalism and Communication,1,1,115.0,1,34,38,0,5,108.4,1,0,0,1,0,0,20,0,0,6,10,4,10.5,0,0,6,8,4,11.75,0,7.6,2.6,0.32,Graduate
1,1,1,Journalism and Communication,1,1,116.0,1,37,37,0,5,114.3,1,0,0,1,0,0,20,0,0,4,8,0,0.0,0,0,4,8,0,0.0,0,7.6,2.6,0.32,Dropout
1,18,5,Basic Education,1,1,110.0,1,19,37,7,7,110.0,1,0,0,1,0,0,20,0,0,6,10,4,12.75,0,0,6,14,3,11.33,0,10.8,1.4,1.74,Enrolled
1,1,1,Social Service,1,1,135.0,1,38,38,4,7,121.7,1,0,0,1,0,1,18,0,0,6,14,0,0.0,0,0,6,9,4,11.0,0,7.6,2.6,0.32,Enrolled
1,43,2,Management,1,1,131.0,1,19,37,5,9,123.7,1,0,0,1,0,0,18,0,0,5,10,1,14.0,0,0,5,10,1,14.0,0,7.6,2.6,0.32,Enrolled
1,1,2,Nursing,1,1,124.0,1,37,37,7,7,116.5,1,0,0,1,0,1,20,0,0,7,9,7,14.09,0,0,8,8,8,15.0,0,11.1,0.6,2.02,Graduate
1,1,1,Social Service,1,1,163.0,1,37,37,5,6,155.0,0,0,0,1,0,1,21,0,0,6,6,6,13.33,0,0,6,8,6,13.17,0,9.4,-0.8,-3.12,Graduate
1,43,1,Nursing,1,1,137.0,1,38,19,9,5,129.3,1,0,0,1,0,0,19,0,0,8,12,7,12.07,0,0,8,12,7,12.07,0,12.7,3.7,-1.7,Graduate
1,1,3,Tourism,1,1,128.0,1,19,1,7,9,121.7,1,0,0,1,0,1,18,0,0,6,6,6,12.67,0,0,6,6,6,12.5,0,12.4,0.5,1.79,Graduate
1,39,1,Veterinary Nursing,1,1,133.1,1,37,37,9,9,148.2,1,0,1,1,0,0,27,0,0,6,11,6,12.12,0,0,6,16,5,12.0,0,12.4,0.5,1.79,Enrolled
1,1,2,Nursing,1,1,133.1,1,19,38,7,9,125.5,1,0,0,1,0,1,21,0,0,7,9,7,13.2,0,0,8,9,7,13.26,0,15.5,2.8,-4.06,Graduate
1,17,4,Nursing,1,1,148.0,1,3,19,4,7,131.9,1,0,0,1,0,1,18,0,0,7,8,7,14.15,0,0,8,8,8,14.51,0,15.5,2.8,-4.06,Graduate
1,17,1,Basic Education,1,1,127.0,1,38,37,5,7,121.8,1,0,1,1,0,0,18,0,0,6,12,4,13.5,0,0,6,14,3,10.67,0,10.8,1.4,1.74,Enrolled
1,43,1,Basic Education,1,1,110.0,1,37,37,9,9,107.7,0,0,1,0,0,0,28,0,0,6,0,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout
1,39,1,Oral Hygiene,1,1,133.1,1,44,40,2,2,115.5,0,0,0,1,0,0,36,0,0,7,13,5,12.2,0,0,7,14,3,11.4,0,11.1,0.6,2.02,Dropout
1,1,1,Veterinary Nursing,1,1,145.0,1,38,38,9,10,139.8,1,0,0,1,0,0,20,0,0,5,6,5,14.8,1,0,5,6,5,14.0,0,12.7,3.7,-1.7,Graduate
1,1,1,Social Service,1,1,136.0,1,38,38,0,7,133.2,1,0,0,1,0,0,19,0,0,6,8,5,11.0,0,0,6,13,5,11.4,0,7.6,2.6,0.32,Graduate
1,1,1,Equiniculture,0,1,131.0,1,19,37,9,9,118.4,1,0,0,1,0,0,20,0,0,5,10,0,0.0,0,0,5,10,0,0.0,3,7.6,2.6,0.32,Enrolled
1,17,2,Veterinary Nursing,1,1,138.0,1,37,37,9,7,123.3,1,0,0,1,0,0,19,0,0,5,15,3,14.0,3,0,5,10,4,11.75,1,9.4,-0.8,-3.12,Enrolled
